No.;Time;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter;;
338;16,016013;16,016013;16,016762;0,000749;0,000749;0;-0,000749;;
339;16,016762;16,016762;16,016762;0;0;0;0;;
340;16,016762;16,016762;16,016762;0;0;-3,2E-05;-3,2E-05;;
341;16,016762;16,016762;16,016762;0;-3,2E-05;-0,000346;-0,000314;;
342;16,016762;16,016762;16,016794;3,2E-05;-0,000346;0,000378;0,000724;;
343;16,016794;16,016794;16,017172;0,000378;0,000378;-5,5E-05;-0,000433;;
344;16,017172;16,017172;16,017172;0;-5,5E-05;-0,000153;-9,8E-05;;
345;16,017172;16,017172;16,017227;5,5E-05;-0,000153;-4,1E-05;0,000112;;
346;16,017227;16,017227;16,017435;0,000208;-4,1E-05;0,000212;0,000253;;
347;16,017435;16,017435;16,017684;0,000249;0,000212;-0,004286;-0,004498;;
348;16,017684;16,017684;16,017721;3,7E-05;-0,004286;0,004323;0,008609;;
349;16,017721;16,017721;16,022044;0,004323;0,004323;0;-0,004323;;
350;16,022044;16,022044;16,022044;0;0;-5,3E-05;-5,3E-05;;
351;16,022044;16,022044;16,022044;0;-5,3E-05;-7,7E-05;-2,4E-05;;
352;16,022044;16,022044;16,022097;5,3E-05;-7,7E-05;9,7E-05;0,000174;;
353;16,022097;16,022097;16,022227;0,00013;9,7E-05;-0,0001;-0,000197;;
354;16,022227;16,022227;16,02226;3,3E-05;-0,0001;-0,000626;-0,000526;;
355;16,02226;16,02226;16,022393;0,000133;-0,000626;0,000711;0,001337;;
356;16,022393;16,022393;16,023152;0,000759;0,000711;-0,011232;-0,011943;;
357;16,023152;16,023152;16,0232;4,8E-05;-0,011232;0,009435;0,020667;;
358;16,0232;16,0232;16,03448;0,01128;0,009435;0,001845;-0,00759;;
359;16,03448;16,03448;16,036325;0,001845;0,001845;0;-0,001845;;
360;16,036325;16,036325;16,036325;0;0;-8,4E-05;-8,4E-05;;
361;16,036325;16,036325;16,036325;0;-8,4E-05;-0,0003;-0,000216;;
362;16,036325;16,036325;16,036409;8,4E-05;-0,0003;0,000384;0,000684;;
363;16,036409;16,036409;16,036793;0,000384;0,000384;-6,8E-05;-0,000452;;
364;16,036793;16,036793;16,036793;0;-6,8E-05;-0,000139;-7,1E-05;;
365;16,036793;16,036793;16,036861;6,8E-05;-0,000139;7,9E-05;0,000218;;
366;16,036861;16,036861;16,037068;0,000207;7,9E-05;9,6E-05;1,7E-05;;
367;16,037068;16,037068;16,037196;0,000128;9,6E-05;-0,002924;-0,00302;;
368;16,037196;16,037196;16,037228;3,2E-05;-0,002924;0,002665;0,005589;;
369;16,037228;16,037228;16,040184;0,002956;0,002665;0,000256;-0,002409;;
370;16,040184;16,040184;16,040475;0,000291;0,000256;-0,005731;-0,005987;;
371;16,040475;16,040475;16,04051;3,5E-05;-0,005731;0,005577;0,011308;;
372;16,04051;16,04051;16,046276;0,005766;0,005577;0,000154;-0,005423;;
373;16,046276;16,046276;16,046465;0,000189;0,000154;-0,000288;-0,000442;;
374;16,046465;16,046465;16,0465;3,5E-05;-0,000288;-0,046943;-0,046655;;
375;16,0465;16,0465;16,046823;0,000323;-0,046943;-0,026445;0,020498;;
376;16,046823;16,046823;16,094089;0,047266;-0,026445;0,073474;0,099919;;
377;16,094089;16,094089;16,1678;0,073711;0,073474;0,000211;-0,073263;;
378;16,1678;16,1678;16,168037;0,000237;0,000211;-0,000171;-0,000382;;
379;16,168037;16,168037;16,168063;2,6E-05;-0,000171;-0,050175;-0,050004;;
380;16,168063;16,168063;16,16826;0,000197;-0,050175;-0,201876;-0,151701;;
381;16,16826;16,16826;16,218632;0,050372;-0,201876;0,220039;0,421915;;
382;16,218632;16,218632;16,47088;0,252248;0,220039;0,01891;-0,201129;;
383;16,47088;16,47088;16,503089;0,032209;0,01891;0,013002;-0,005908;;
384;16,503089;16,503089;16,516388;0,013299;0,013002;-0,062396;-0,075398;;
385;16,516388;16,516388;16,516685;0,000297;-0,062396;0,060767;0,123163;;
386;16,516685;16,516685;16,579378;0,062693;0,060767;-0,010262;-0,071029;;
387;16,579378;16,579378;16,581304;0,001926;-0,010262;0,0063;0,016562;;
388;16,581304;16,581304;16,593492;0,012188;0,0063;0,005745;-0,000555;;
389;16,593492;16,593492;16,59938;0,005888;0,005745;-0,005742;-0,011487;;
390;16,59938;16,59938;16,599523;0,000143;-0,005742;0,005816;0,011558;;
391;16,599523;16,599523;16,605408;0,005885;0,005816;-0,005869;-0,011685;;
392;16,605408;16,605408;16,605477;6,9E-05;-0,005869;0,005938;0,011807;;
393;16,605477;16,605477;16,611415;0,005938;0,005938;-0,012585;-0,018523;;
394;16,611415;16,611415;16,611415;0;-0,012585;0,012103;0,024688;;
395;16,611415;16,611415;16,624;0,012585;0,012103;-0,000297;-0,0124;;
396;16,624;16,624;16,624482;0,000482;-0,000297;-0,012597;-0,0123;;
397;16,624482;16,624482;16,625261;0,000779;-0,012597;0,001198;0,013795;;
398;16,625261;16,625261;16,638637;0,013376;0,001198;0,012128;0,01093;;
399;16,638637;16,638637;16,650815;0,012178;0,012128;-0,000251;-0,012379;;
400;16,650815;16,650815;16,650865;5E-05;-0,000251;0,000301;0,000552;;
401;16,650865;16,650865;16,651166;0,000301;0,000301;-4,3E-05;-0,000344;;
402;16,651166;16,651166;16,651166;0;-4,3E-05;-0,000345;-0,000302;;
403;16,651166;16,651166;16,651209;4,3E-05;-0,000345;0,000388;0,000733;;
404;16,651209;16,651209;16,651597;0,000388;0,000388;-3,5E-05;-0,000423;;
405;16,651597;16,651597;16,651597;0;-3,5E-05;-0,000133;-9,8E-05;;
406;16,651597;16,651597;16,651632;3,5E-05;-0,000133;-0,00021;-7,7E-05;;
407;16,651632;16,651632;16,6518;0,000168;-0,00021;0,00035;0,00056;;
408;16,6518;16,6518;16,652178;0,000378;0,00035;-0,000125;-0,000475;;
409;16,652178;16,652178;16,652206;2,8E-05;-0,000125;-0,00425;-0,004125;;
410;16,652206;16,652206;16,652359;0,000153;-0,00425;0,004403;0,008653;;
411;16,652359;16,652359;16,656762;0,004403;0,004403;-7,2E-05;-0,004475;;
412;16,656762;16,656762;16,656762;0;-7,2E-05;-0,000447;-0,000375;;
413;16,656762;16,656762;16,656834;7,2E-05;-0,000447;0,000519;0,000966;;
414;16,656834;16,656834;16,657353;0,000519;0,000519;0;-0,000519;;
415;16,657353;16,657353;16,657353;0;0;-3,3E-05;-3,3E-05;;
416;16,657353;16,657353;16,657353;0;-3,3E-05;-0,000519;-0,000486;;
417;16,657353;16,657353;16,657386;3,3E-05;-0,000519;0,000552;0,001071;;
418;16,657386;16,657386;16,657938;0,000552;0,000552;0;-0,000552;;
419;16,657938;16,657938;16,657938;0;0;-2,7E-05;-2,7E-05;;
420;16,657938;16,657938;16,657938;0;-2,7E-05;-0,000295;-0,000268;;
421;16,657938;16,657938;16,657965;2,7E-05;-0,000295;0,000322;0,000617;;
422;16,657965;16,657965;16,658287;0,000322;0,000322;-2,3E-05;-0,000345;;
423;16,658287;16,658287;16,658287;0;-2,3E-05;-0,000205;-0,000182;;
424;16,658287;16,658287;16,65831;2,3E-05;-0,000205;0,000204;0,000409;;
425;16,65831;16,65831;16,658538;0,000228;0,000204;-0,000227;-0,000431;;
426;16,658538;16,658538;16,658562;2,4E-05;-0,000227;-0,000295;-6,8E-05;;
427;16,658562;16,658562;16,658813;0,000251;-0,000295;-0,003044;-0,002749;;
428;16,658813;16,658813;16,659359;0,000546;-0,003044;0,002861;0,005905;;
429;16,659359;16,659359;16,662949;0,00359;0,002861;-0,000966;-0,003827;;
430;16,662949;16,662949;16,663678;0,000729;-0,000966;-0,001673;-0,000707;;
431;16,663678;16,663678;16,665373;0,001695;-0,001673;-0,011456;-0,009783;;
432;16,665373;16,665373;16,668741;0,003368;-0,011456;0,014749;0,026205;;
433;16,668741;16,668741;16,683565;0,014824;0,014749;-8,5E-05;-0,014834;;
434;16,683565;16,683565;16,68364;7,5E-05;-8,5E-05;-0,008973;-0,008888;;
435;16,68364;16,68364;16,6838;0,00016;-0,008973;0,009045;0,018018;;
436;16,6838;16,6838;16,692933;0,009133;0,009045;-0,000146;-0,009191;;
437;16,692933;16,692933;16,693021;8,8E-05;-0,000146;-0,028204;-0,028058;;
438;16,693021;16,693021;16,693255;0,000234;-0,028204;0,012779;0,040983;;
439;16,693255;16,693255;16,721693;0,028438;0,012779;0,015272;0,002493;;
440;16,721693;16,721693;16,737352;0,015659;0,015272;-0,005837;-0,021109;;
441;16,737352;16,737352;16,737739;0,000387;-0,005837;0,006019;0,011856;;
442;16,737739;16,737739;16,743963;0,006224;0,006019;0,000163;-0,005856;;
443;16,743963;16,743963;16,744168;0,000205;0,000163;-0,000172;-0,000335;;
444;16,744168;16,744168;16,74421;4,2E-05;-0,000172;9,9E-05;0,000271;;
445;16,74421;16,74421;16,744424;0,000214;9,9E-05;-4,1E-05;-0,00014;;
446;16,744424;16,744424;16,744539;0,000115;-4,1E-05;0,000117;0,000158;;
447;16,744539;16,744539;16,744695;0,000156;0,000117;-0,005204;-0,005321;;
448;16,744695;16,744695;16,744734;3,9E-05;-0,005204;0,005177;0,010381;;
449;16,744734;16,744734;16,749977;0,005243;0,005177;-0,000122;-0,005299;;
450;16,749977;16,749977;16,750043;6,6E-05;-0,000122;-0,000265;-0,000143;;
451;16,750043;16,750043;16,750231;0,000188;-0,000265;0,000199;0,000464;;
452;16,750231;16,750231;16,750684;0,000453;0,000199;-0,023512;-0,023711;;
453;16,750684;16,750684;16,750938;0,000254;-0,023512;0,023679;0,047191;;
454;16,750938;16,750938;16,774704;0,023766;0,023679;-9E-06;-0,023688;;
455;16,774704;16,774704;16,774791;8,7E-05;-9E-06;-0,01171;-0,011701;;
456;16,774791;16,774791;16,774887;9,6E-05;-0,01171;0,011806;0,023516;;
457;16,774887;16,774887;16,786693;0,011806;0,011806;-0,000258;-0,012064;;
458;16,786693;16,786693;16,786693;0;-0,000258;-0,013799;-0,013541;;
459;16,786693;16,786693;16,786951;0,000258;-0,013799;0,008161;0,02196;;
460;16,786951;16,786951;16,801008;0,014057;0,008161;-0,010153;-0,018314;;
461;16,801008;16,801008;16,806904;0,005896;-0,010153;0,015983;0,026136;;
462;16,806904;16,806904;16,822953;0,016049;0,015983;-0,000109;-0,016092;;
463;16,822953;16,822953;16,823019;6,6E-05;-0,000109;0,000111;0,00022;;
464;16,823019;16,823019;16,823194;0,000175;0,000111;-0,000111;-0,000222;;
465;16,823194;16,823194;16,823258;6,4E-05;-0,000111;-0,0049;-0,004789;;
466;16,823258;16,823258;16,823433;0,000175;-0,0049;0,002394;0,007294;;
467;16,823433;16,823433;16,828508;0,005075;0,002394;-0,013001;-0,015395;;
468;16,828508;16,828508;16,831189;0,002681;-0,013001;0,008559;0,02156;;
469;16,831189;16,831189;16,846871;0,015682;0,008559;-0,001931;-0,01049;;
470;16,846871;16,846871;16,853994;0,007123;-0,001931;-0,000205;0,001726;;
471;16,853994;16,853994;16,863048;0,009054;-0,000205;0,009153;0,009358;;
472;16,863048;16,863048;16,872307;0,009259;0,009153;-0,000337;-0,00949;;
473;16,872307;16,872307;16,872413;0,000106;-0,000337;-0,042056;-0,041719;;
474;16,872413;16,872413;16,872856;0,000443;-0,042056;0,003903;0,045959;;
475;16,872856;16,872856;16,915355;0,042499;0,003903;0,038322;0,034419;;
476;16,915355;16,915355;16,953951;0,038596;0,038322;0,000253;-0,038069;;
477;16,953951;16,953951;16,954225;0,000274;0,000253;-0,022818;-0,023071;;
478;16,954225;16,954225;16,954246;2,1E-05;-0,022818;0,016421;0,039239;;
479;16,954246;16,954246;16,977085;0,022839;0,016421;0,006372;-0,010049;;
480;16,977085;16,977085;16,983503;0,006418;0,006372;-9,7E-05;-0,006469;;
481;16,983503;16,983503;16,983549;4,6E-05;-9,7E-05;-8,3E-05;1,4E-05;;
482;16,983549;16,983549;16,983692;0,000143;-8,3E-05;0,00019;0,000273;;
483;16,983692;16,983692;16,983918;0,000226;0,00019;-0,001806;-0,001996;;
484;16,983918;16,983918;16,983954;3,6E-05;-0,001806;0,001719;0,003525;;
485;16,983954;16,983954;16,985796;0,001842;0,001719;-3,55271E-15;-0,001719;;
486;16,985796;16,985796;16,985919;0,000123;-3,55271E-15;-0,033674;-0,033674;;
487;16,985919;16,985919;16,986042;0,000123;-0,033674;0,021058;0,054732;;
488;16,986042;16,986042;17,019839;0,033797;0,021058;0,012217;-0,008841;;
489;17,019839;17,019839;17,032578;0,012739;0,012217;-0,01473;-0,026947;;
490;17,032578;17,032578;17,0331;0,000522;-0,01473;0,01514;0,02987;;
491;17,0331;17,0331;17,048352;0,015252;0,01514;4,5E-05;-0,015095;;
492;17,048352;17,048352;17,048464;0,000112;4,5E-05;5E-06;-4E-05;;
493;17,048464;17,048464;17,048531;6,7E-05;5E-06;-0,020333;-0,020338;;
494;17,048531;17,048531;17,048593;6,2E-05;-0,020333;0,014948;0,035281;;
495;17,048593;17,048593;17,068988;0,020395;0,014948;-0,000312;-0,01526;;
496;17,068988;17,068988;17,074435;0,005447;-0,000312;0,005759;0,006071;;
497;17,074435;17,074435;17,080194;0,005759;0,005759;-0,046978;-0,052737;;
498;17,080194;17,080194;17,080194;0;-0,046978;0,046978;0,093956;;
499;17,080194;17,080194;17,127172;0,046978;0,046978;0;-0,046978;;
500;17,127172;17,127172;17,127172;0;0;-6E-05;-6E-05;;
501;17,127172;17,127172;17,127172;0;-6E-05;-0,001738;-0,001678;;
502;17,127172;17,127172;17,127232;6E-05;-0,001738;-0,00146;0,000278;;
503;17,127232;17,127232;17,12903;0,001798;-0,00146;-0,00864;-0,00718;;
504;17,12903;17,12903;17,132288;0,003258;-0,00864;0,011675;0,020315;;
505;17,132288;17,132288;17,144186;0,011898;0,011675;0,0002;-0,011475;;
506;17,144186;17,144186;17,144409;0,000223;0,0002;-8,8E-05;-0,000288;;
507;17,144409;17,144409;17,144432;2,3E-05;-8,8E-05;-0,007411;-0,007323;;
508;17,144432;17,144432;17,144543;0,000111;-0,007411;-0,009845;-0,002434;;
509;17,144543;17,144543;17,152065;0,007522;-0,009845;-0,010643;-0,000798;;
510;17,152065;17,152065;17,169432;0,017367;-0,010643;0,022609;0,033252;;
511;17,169432;17,169432;17,197442;0,02801;0,022609;-0,000636;-0,023245;;
512;17,197442;17,197442;17,202843;0,005401;-0,000636;-0,181815;-0,181179;;
513;17,202843;17,202843;17,20888;0,006037;-0,181815;0,163233;0,345048;;
514;17,20888;17,20888;17,396732;0,187852;0,163233;0,024619;-0,138614;;
515;17,396732;17,396732;17,421351;0,024619;0,024619;-5,4E-05;-0,024673;;
516;17,421351;17,421351;17,421351;0;-5,4E-05;-0,005671;-0,005617;;
517;17,421351;17,421351;17,421405;5,4E-05;-0,005671;-0,006357;-0,000686;;
518;17,421405;17,421405;17,42713;0,005725;-0,006357;0,011861;0,018218;;
519;17,42713;17,42713;17,439212;0,012082;0,011861;0,000187;-0,011674;;
520;17,439212;17,439212;17,439433;0,000221;0,000187;-9,7E-05;-0,000284;;
521;17,439433;17,439433;17,439467;3,4E-05;-9,7E-05;-0,006852;-0,006755;;
522;17,439467;17,439467;17,439598;0,000131;-0,006852;0,003584;0,010436;;
523;17,439598;17,439598;17,446581;0,006983;0,003584;-0,024631;-0,028215;;
524;17,446581;17,446581;17,44998;0,003399;-0,024631;0,023626;0,048257;;
525;17,44998;17,44998;17,47801;0,02803;0,023626;-0,006419;-0,030045;;
526;17,47801;17,47801;17,482414;0,004404;-0,006419;0,007121;0,01354;;
527;17,482414;17,482414;17,493237;0,010823;0,007121;-0,002303;-0,009424;;
528;17,493237;17,493237;17,496939;0,003702;-0,002303;0,005954;0,008257;;
529;17,496939;17,496939;17,502944;0,006005;0,005954;-8,3E-05;-0,006037;;
530;17,502944;17,502944;17,502995;5,1E-05;-8,3E-05;-0,051948;-0,051865;;
531;17,502995;17,502995;17,503129;0,000134;-0,051948;-0,895796;-0,843848;;
532;17,503129;17,503129;17,555211;0,052082;-0,895796;0,86083;1,756626;;
533;17,555211;17,555211;18,503089;0,947878;0,86083;0,080515;-0,780315;;
534;18,503089;18,503089;18,590137;0,087048;0,080515;-0,006766;-0,087281;;
535;18,590137;18,590137;18,59667;0,006533;-0,006766;-0,478838;-0,472072;;
536;18,59667;18,59667;18,609969;0,013299;-0,478838;0,49013;0,968968;;
537;18,609969;18,609969;19,102106;0,492137;0,49013;0,001861;-0,488269;;
538;19,102106;19,102106;19,104113;0,002007;0,001861;6,5E-05;-0,001796;;
539;19,104113;19,104113;19,104259;0,000146;6,5E-05;1,7E-05;-4,8E-05;;
540;19,104259;19,104259;19,10434;8,1E-05;1,7E-05;-5,8E-05;-7,5E-05;;
541;19,10434;19,10434;19,104404;6,4E-05;-5,8E-05;-4,8E-05;1E-05;;
542;19,104404;19,104404;19,104526;0,000122;-4,8E-05;2,5E-05;7,3E-05;;
543;19,104526;19,104526;19,104696;0,00017;2,5E-05;4,9E-05;2,4E-05;;
544;19,104696;19,104696;19,104841;0,000145;4,9E-05;4E-06;-4,5E-05;;
545;19,104841;19,104841;19,104937;9,6E-05;4E-06;-2,8E-05;-3,2E-05;;
546;19,104937;19,104937;19,105029;9,2E-05;-2,8E-05;-0,002094;-0,002066;;
547;19,105029;19,105029;19,105149;0,00012;-0,002094;0,001786;0,00388;;
548;19,105149;19,105149;19,107363;0,002214;0,001786;0,000377;-0,001409;;
549;19,107363;19,107363;19,107791;0,000428;0,000377;-6E-05;-0,000437;;
550;19,107791;19,107791;19,107842;5,1E-05;-6E-05;8,1E-05;0,000141;;
551;19,107842;19,107842;19,107953;0,000111;8,1E-05;-0,019781;-0,019862;;
552;19,107953;19,107953;19,107983;3E-05;-0,019781;0,014078;0,033859;;
553;19,107983;19,107983;19,127794;0,019811;0,014078;-0,001651;-0,015729;;
554;19,127794;19,127794;19,133527;0,005733;-0,001651;0,007384;0,009035;;
555;19,133527;19,133527;19,140911;0,007384;0,007384;-0,000159;-0,007543;;
556;19,140911;19,140911;19,140911;0;-0,000159;0,000159;0,000318;;
557;19,140911;19,140911;19,14107;0,000159;0,000159;-0,000206;-0,000365;;
558;19,14107;19,14107;19,14107;0;-0,000206;0,000206;0,000412;;
559;19,14107;19,14107;19,141276;0,000206;0,000206;0;-0,000206;;
560;19,141276;19,141276;19,141276;0;0;-3,9E-05;-3,9E-05;;
561;19,141276;19,141276;19,141276;0;-3,9E-05;-0,00012;-8,1E-05;;
562;19,141276;19,141276;19,141315;3,9E-05;-0,00012;0,000114;0,000234;;
563;19,141315;19,141315;19,141474;0,000159;0,000114;-0,000142;-0,000256;;
564;19,141474;19,141474;19,141519;4,5E-05;-0,000142;6,9E-05;0,000211;;
565;19,141519;19,141519;19,141706;0,000187;6,9E-05;-0,004148;-0,004217;;
566;19,141706;19,141706;19,141824;0,000118;-0,004148;0,004266;0,008414;;
567;19,141824;19,141824;19,14609;0,004266;0,004266;0;-0,004266;;
568;19,14609;19,14609;19,14609;0;0;-0,000114;-0,000114;;
569;19,14609;19,14609;19,14609;0;-0,000114;-0,005953;-0,005839;;
570;19,14609;19,14609;19,146204;0,000114;-0,005953;0,006035;0,011988;;
571;19,146204;19,146204;19,152271;0,006067;0,006035;-0,006597;-0,012632;;
572;19,152271;19,152271;19,152303;3,2E-05;-0,006597;0,006629;0,013226;;
573;19,152303;19,152303;19,158932;0,006629;0,006629;0;-0,006629;;
574;19,158932;19,158932;19,158932;0;0;-5,8E-05;-5,8E-05;;
575;19,158932;19,158932;19,158932;0;-5,8E-05;-0,005631;-0,005573;;
576;19,158932;19,158932;19,15899;5,8E-05;-0,005631;0,005689;0,01132;;
577;19,15899;19,15899;19,164679;0,005689;0,005689;-4,8E-05;-0,005737;;
578;19,164679;19,164679;19,164679;0;-4,8E-05;-1,4E-05;3,4E-05;;
579;19,164679;19,164679;19,164727;4,8E-05;-1,4E-05;-0,010945;-0,010931;;
580;19,164727;19,164727;19,164789;6,2E-05;-0,010945;0,010964;0,021909;;
581;19,164789;19,164789;19,175796;0,011007;0,010964;-0,005953;-0,016917;;
582;19,175796;19,175796;19,175839;4,3E-05;-0,005953;0,005964;0,011917;;
583;19,175839;19,175839;19,181835;0,005996;0,005964;-0,039423;-0,045387;;
584;19,181835;19,181835;19,181867;3,2E-05;-0,039423;-0,502405;-0,462982;;
585;19,181867;19,181867;19,221322;0,039455;-0,502405;0,54186;1,044265;;
586;19,221322;19,221322;19,763182;0,54186;0,54186;-0,304009;-0,845869;;
587;19,763182;19,763182;19,763182;0;-0,304009;0,256103;0,560112;;
588;19,763182;19,763182;20,067191;0,304009;0,256103;-1,772938;-2,029041;;
589;20,067191;20,067191;20,115097;0,047906;-1,772938;1,748571;3,521509;;
590;20,115097;20,115097;21,935941;1,820844;1,748571;0,07218;-1,676391;;
591;21,935941;21,935941;22,008214;0,072273;0,07218;-0,000239;-0,072419;;
592;22,008214;22,008214;22,008307;9,3E-05;-0,000239;-0,034819;-0,03458;;
593;22,008307;22,008307;22,008639;0,000332;-0,034819;0,022844;0,057663;;
594;22,008639;22,008639;22,04379;0,035151;0,022844;0,01188;-0,010964;;
595;22,04379;22,04379;22,056097;0,012307;0,01188;0,00034;-0,01154;;
596;22,056097;22,056097;22,056524;0,000427;0,00034;-0,002098;-0,002438;;
597;22,056524;22,056524;22,056611;8,7E-05;-0,002098;0,001684;0,003782;;
598;22,056611;22,056611;22,058796;0,002185;0,001684;4,9E-05;-0,001635;;
599;22,058796;22,058796;22,059297;0,000501;4,9E-05;-0,029182;-0,029231;;
600;22,059297;22,059297;22,059749;0,000452;-0,029182;0,016977;0,046159;;
601;22,059749;22,059749;22,089383;0,029634;0,016977;0,012657;-0,00432;;
602;22,089383;22,089383;22,10204;0,012657;0,012657;0;-0,012657;;
603;22,10204;22,10204;22,10204;0;0;-6,7E-05;-6,7E-05;;
604;22,10204;22,10204;22,10204;0;-6,7E-05;-4,7E-05;2E-05;;
605;22,10204;22,10204;22,102107;6,7E-05;-4,7E-05;2E-06;4,9E-05;;
606;22,102107;22,102107;22,102221;0,000114;2E-06;-0,011821;-0,011823;;
607;22,102221;22,102221;22,102333;0,000112;-0,011821;0,006254;0,018075;;
608;22,102333;22,102333;22,114266;0,011933;0,006254;-0,005868;-0,012122;;
609;22,114266;22,114266;22,119945;0,005679;-0,005868;-0,017215;-0,011347;;
610;22,119945;22,119945;22,131492;0,011547;-0,017215;0,012775;0,02999;;
611;22,131492;22,131492;22,160254;0,028762;0,012775;-0,113552;-0,126327;;
612;22,160254;22,160254;22,176241;0,015987;-0,113552;0,117488;0,23104;;
613;22,176241;22,176241;22,30578;0,129539;0,117488;0,011941;-0,105547;;
614;22,30578;22,30578;22,317831;0,012051;0,011941;7E-05;-0,011871;;
615;22,317831;22,317831;22,317941;0,00011;7E-05;-0,033713;-0,033783;;
616;22,317941;22,317941;22,317981;4E-05;-0,033713;0,022097;0,05581;;
617;22,317981;22,317981;22,351734;0,033753;0,022097;0,005154;-0,016943;;
618;22,351734;22,351734;22,36339;0,011656;0,005154;0,006472;0,001318;;
619;22,36339;22,36339;22,369892;0,006502;0,006472;-0,005393;-0,011865;;
620;22,369892;22,369892;22,369922;3E-05;-0,005393;0,005383;0,010776;;
621;22,369922;22,369922;22,375345;0,005423;0,005383;-0,046053;-0,051436;;
622;22,375345;22,375345;22,375385;4E-05;-0,046053;0,04606;0,092113;;
623;22,375385;22,375385;22,421478;0,046093;0,04606;-0,006203;-0,052263;;
624;22,421478;22,421478;22,421511;3,3E-05;-0,006203;0,006236;0,012439;;
625;22,421511;22,421511;22,427747;0,006236;0,006236;-4,4E-05;-0,00628;;
626;22,427747;22,427747;22,427747;0;-4,4E-05;-6,4E-05;-2E-05;;
627;22,427747;22,427747;22,427791;4,4E-05;-6,4E-05;8,6E-05;0,00015;;
628;22,427791;22,427791;22,427899;0,000108;8,6E-05;-2,1E-05;-0,000107;;
629;22,427899;22,427899;22,427921;2,2E-05;-2,1E-05;-0,005689;-0,005668;;
630;22,427921;22,427921;22,427964;4,3E-05;-0,005689;-1,6E-05;0,005673;;
631;22,427964;22,427964;22,433696;0,005732;-1,6E-05;0,005537;0,005553;;
632;22,433696;22,433696;22,439444;0,005748;0,005537;-0,018012;-0,023549;;
633;22,439444;22,439444;22,439655;0,000211;-0,018012;0,018185;0,036197;;
634;22,439655;22,439655;22,457878;0,018223;0,018185;3,8E-05;-0,018147;;
